entity,n-revs
crates/ra_syntax/test_data/parser/ok/0052_for_range_block.rs,2
crates/ra_syntax/test_data/parser/err/0023_mismatched_paren.rs,2
crates/libsyntax2/tests/data/parser/err/0003_C++_semicolon.rs,2
crates/libsyntax2/tests/data/parser/inline/0030_fn_pointer_type_with_ret.rs,2
crates/ra_syntax/test_data/parser/inline/ok/0079_impl_block.txt,2
crates/syntax/test_data/parser/inline/ok/0192_const_arg_bool_literal.rast,2
crates/libsyntax2/tests/data/parser/inline/0056_trait_item.rs,2
crates/ra_syntax/test_data/lexer/0003_ident.txt,2
crates/libsyntax2/tests/data/lexer/0014_unclosed_char.rs,2
crates/ra_syntax/test_data/parser/ok/0058_unary_expr_precedence.rs,2
crates/ide/src/syntax_highlighting/test_data/highlight_trait_items.html,2
crates/ra_syntax/tests/data/parser/inline/ok/0077_try_expr.rs,2
crates/project-model/test_data/fake-sysroot/test/src/lib.rs,2
crates/ra_syntax/tests/data/parser/inline/0031_for_type.rs,2
crates/libsyntax2/tests/data/parser/inline/0075_try_expr.rs,2
crates/ra_syntax/test_data/parser/ok/0043_complex_assignment.rs,2
crates/syntax/test_data/lexer/err/0051_unclosed_block_comment_at_eof.txt,2
crates/syntax/test_data/parser/inline/ok/0189_const_arg_literal.rs,2
crates/ra_syntax/test_data/parser/fuzz-failures/0003.rs,2
crates/ra_syntax/test_data/parser/inline/ok/0138_self_param_outer_attr.rs,2
tests/data/parser/0000_empty.rs,2
crates/parser/test_data/parser/ok/0024_const_item.rast,2
crates/parser/test_data/parser/ok/0023_static_items.txt,2
crates/ra_syntax/test_data/parser/ok/0031_extern.txt,2
crates/ra_syntax/test_data/lexer/err/0017_unclosed_string_at_eof.rs,2
crates/ra_syntax/test_data/parser/inline/ok/0151_trait_alias.rs,2
crates/ra_syntax/test_data/parser/fragments/path/err/0000_reserved_word.rs,2
crates/hir-ty/src/representability.rs,2
crates/parser/test_data/parser/err/0035_use_recover.rast,2
crates/ra_syntax/tests/data/parser/ok/0038_where_pred_type.rs,2
crates/ra_syntax/test_data/lexer/err/0013_unclosed_byte_with_space.rs,2
crates/ra_syntax/test_data/parser/inline/ok/0088_break_ambiguity.rs,2
crates/parser/test_data/parser/inline/ok/0192_const_arg_bool_literal.rs,2
crates/proc_macro_srv/src/abis/abi_1_48/proc_macro/bridge/client.rs,2
crates/parser/test_data/parser/inline/ok/0189_const_arg_literal.rs,2
crates/ra_syntax/tests/data/parser/inline/ok/0090_type_param_default.rs,2
crates/ra-salsa/tests/variadic.rs,2
crates/syntax/test_data/parser/fragments/pattern/err/0001_missing_paren.rast,2
crates/ra_syntax/test_data/parser/ok/0037_mod.rs,2
crates/proc_macro_srv/src/abis/abi_1_56/proc_macro/bridge/closure.rs,2
crates/ra_syntax/test_data/parser/inline/ok/0057_const_fn.rs,2
crates/ra_hir/src/ty/snapshots/tests__infer_in_elseif.snap,2
crates/parser/test_data/parser/ok/0038_where_pred_type.rast,2
crates/libsyntax2/tests/data/lexer/00012_block_comment.txt,2
crates/proc_macro_srv/src/abis/abi_1_58/proc_macro/bridge/server.rs,2
crates/syntax/test_data/parser/err/0014_where_no_bounds.rs,2
crates/ra_syntax/test_data/lexer/err/0028_unclosed_byte_string_with_unicode_escape.rs,2
crates/parser/test_data/parser/inline/ok/0131_existential_type.txt,2
crates/parser/test_data/parser/ok/0030_traits.txt,2
crates/syntax/test_data/parser/inline/ok/0004_value_parameters_no_patterns.rs,2
crates/parser/test_data/parser/inline/ok/0030_let_expr.rs,2
crates/ra-salsa/tests/parallel/true_parallel.rs,2
crates/syntax/test_data/parser/inline/ok/0187_assoc_type_eq.rast,2
crates/ra_syntax/test_data/parser/err/0006_named_field_recovery.rs,2
crates/ra_syntax/tests/data/reparse/fuzz-failures/0004.rs,2
crates/parser/test_data/parser/ok/0058_unary_expr_precedence.txt,2
lib/text-size/CHANGELOG.md,2
crates/hir_ty/src/tests/diagnostics.rs,2
crates/parser/test_data/parser/inline/ok/0093_index_expr.txt,2
editors/code/src/load_theme_colors.ts,2
tests/data/parser/inline/0083_postfix_range.rs,2
crates/parser/test_data/parser/inline/ok/0034_break_expr.rs,2
crates/syntax/test_data/parser/ok/0043_complex_assignment.rs,2
crates/ra_syntax/test_data/parser/inline/ok/0069_use_tree_list_after_path.txt,2
crates/syntax/test_data/parser/inline/err/0014_record_literal_before_ellipsis_recovery.rs,2
crates/ra-salsa/tests/lru.rs,2
crates/ra_syntax/test_data/parser/ok/0029_range_forms.rs,2
crates/ra-salsa/ra-salsa-macros/README.md,2
crates/ra_syntax/test_data/parser/ok/0063_trait_fn_patterns.txt,2
crates/parser/test_data/parser/inline/ok/0150_impl_type_params.rs,2
crates/libsyntax2/tests/data/parser/err/0025_nope.rs,2
crates/libsyntax2/fuzz/Cargo.toml,2
crates/parser/test_data/parser/inline/ok/0099_param_list.rs,2
crates/parser/test_data/parser/err/0063_let_else_right_curly_brace_reference.rast,2
crates/ra_syntax/test_data/parser/inline/ok/0052_path_type.rs,2
crates/parser/test_data/parser/inline/ok/0200_const_param_default_literal.rs,2
crates/proc-macro-srv/src/abis/abi_1_54/mod.rs,2
crates/ra_syntax/tests/data/parser/err/0011_extern_struct.rs,2
tests/data/parser/inline/0038_fn_item_ret_type.rs,2
crates/ra_syntax/test_data/parser/inline/ok/0048_path_type_with_bounds.rs,2
crates/libsyntax2/tests/data/parser/inline/0019_singleton_tuple_type.rs,2
crates/ra_syntax/test_data/parser/ok/0018_struct_type_params.rs,2
crates/libsyntax2/tests/data/parser/err/0012_broken_lambda.rs,2
.github/workflows/coverage.yaml,2
crates/ra_syntax/test_data/lexer/0014_unclosed_char.txt,2
crates/parser/test_data/parser/inline/ok/0071_match_expr.txt,2
crates/query-group-macro/tests/result.rs,2
crates/parser/test_data/parser/inline/ok/0038_full_range_expr.txt,2
tests/data/parser/inline/0071_tuple_pat_fields.rs,2
crates/syntax/test_data/parser/ok/0014_use_tree.rast,2
crates/parser/test_data/parser/inline/ok/0041_trait_item.rs,2
crates/syntax/test_data/parser/err/0048_double_fish.rs,2
crates/syntax/test_data/parser/inline/ok/0079_impl_item.rs,2
crates/ra_syntax/test_data/parser/fragments/item/err/0000_extra_keyword.rs,2
crates/anymap/src/any.rs,2
crates/ra_syntax/tests/data/parser/inline/0057_auto_trait.rs,2
crates/syntax/test_data/parser/fragments/stmt/ok/0000_expr_block.rs,2
crates/parser/test_data/parser/ok/0007_extern_crate.txt,2
crates/syntax/test_data/parser/inline/ok/0063_impl_def_neg.rast,2
crates/proc_macro_srv/src/proc_macro_nightly/bridge/server.rs,2
crates/libsyntax2/tests/data/parser/inline/0060_function_type_params.rs,2
crates/ra_syntax/test_data/parser/fragments/pattern/ok/0000_enum.rs,2
crates/syntax/test_data/parser/inline/ok/0104_path_fn_trait_args.rast,2
crates/syntax/test_data/parser/inline/ok/0061_record_lit.rs,2
crates/libsyntax2/src/parser_impl/event.rs,2
editors/code/src/test/fixtures/rust-diagnostics/error/E0061.json,2
crates/parser/test_data/parser/inline/ok/0046_singleton_tuple_type.txt,2
crates/ra_syntax/test_data/parser/inline/ok/0075_block.rs,2
crates/ra_syntax/tests/data/parser/inline/0113_where_pred_for.rs,2
crates/proc_macro_srv/src/abis/abi_1_55/proc_macro/bridge/closure.rs,2
crates/rust-analyzer/src/main_loop/progress.rs,2
crates/ra_syntax/test_data/parser/ok/0004_file_shebang.txt,2
crates/syntax/test_data/parser/inline/err/0009_attr_on_expr_not_allowed.rs,2
crates/parser/test_data/parser/inline/ok/0014_never_type.txt,2
crates/syntax/test_data/parser/inline/ok/0184_const_arg.rs,2
crates/ide/test_data/highlight_extern_crate.html,2
crates/rust-analyzer/src/feature_flags.rs,2
crates/syntax/test_data/parser/ok/0016_struct_flavors.rs,2
crates/syntax/test_data/lexer/err/0018_unclosed_string_with_ferris.rs,2
crates/parser/test_data/parser/inline/ok/0125_record_literal_field_with_attr.rs,2
crates/ide_assists/src/handlers/generate_getter_mut.rs,2
crates/ra_syntax/test_data/parser/fragments/pattern/err/0000_reserved_word.rast,2
crates/ra_syntax/test_data/parser/inline/ok/0063_impl_block_neg.txt,2
crates/ra_syntax/test_data/parser/inline/ok/0142_for_range_block.txt,2
crates/parser/test_data/parser/inline/ok/0138_associated_type_bounds.txt,2
crates/syntax/test_data/parser/inline/ok/0056_where_clause.rs,2
crates/ra_syntax/test_data/lexer/err/0034_unclosed_raw_string_with_ferris.rs,2
crates/ra_syntax/test_data/parser/inline/ok/0043_use_alias.txt,2
crates/parser/test_data/parser/inline/ok/0029_cast_expr.txt,2
crates/parser/test_data/parser/inline/ok/typepathfn_with_coloncolon.rast,2
crates/ide_db/src/helpers/render_macro_node.rs,2
tests/data/parser/inline/0079_cast_expr.rs,2
crates/syntax/test_data/parser/inline/ok/0184_generic_param_list.rs,2
crates/ra_cargo_watch/src/conv/snapshots/test__snap_macro_compiler_error.snap,2
tests/data/parser/inline/0087_cast_expr.rs,2
crates/ra_syntax/test_data/parser/inline/err/0013_static_underscore.rs,2
crates/parser/test_data/parser/inline/ok/0200_assoc_const_eq.rs,2
crates/ra_hir/src/nameres/crate_def_map/tests/macros.rs,2
crates/syntax/test_data/parser/inline/ok/0164_const_generic_negated_literal.rs,2
crates/rust-analyzer/test_data/rustc_mismatched_type.txt,2
crates/ra_syntax/test_data/parser/ok/0022_empty_extern_block.txt,2
crates/parser/test_data/parser/inline/ok/0117_macro_call_type.rs,2
crates/ra-salsa/tests/parallel/cancellation.rs,2
crates/parser/test_data/parser/inline/ok/return_type_syntax_in_path.rs,2
crates/ra_syntax/test_data/parser/fragments/type/ok/0000_result.rs,2
crates/syntax/test_data/parser/inline/ok/0181_use_item.rast,2
crates/libsyntax2/tests/data/parser/inline/0059_function_where_clause.rs,2
crates/parser/test_data/parser/inline/ok/0174_use_tree_star.rs,2
.github/actions/github-release/package.json,2
crates/parser/test_data/parser/err/0062_let_else_right_curly_brace_become.rast,2
crates/parser/test_data/parser/inline/ok/method_call_expr.rast,2
crates/parser/test_data/parser/inline/ok/0157_fn_pointer_unnamed_arg.rs,2
crates/ra_syntax/tests/data/parser/err/0022_bad_exprs.rs,2
crates/syntax/test_data/parser/err/0009_broken_struct_type_parameter.rs,2
crates/ra_syntax/test_data/parser/inline/ok/0022_crate_visibility.rs,2
crates/arena/src/lib.rs,2
crates/ra_syntax/test_data/parser/inline/ok/0102_record_field_pat_list.rs,2
crates/parser/test_data/parser/ok/0025_extern_fn_in_block.txt,2
tests/data/parser/inline/0054_impl_item_items.rs,2
crates/ra_syntax/test_data/parser/inline/ok/0125_struct_literal_field_with_attr.txt,2
crates/ra_syntax/tests/data/lexer/0008_byte_strings.rs,2
src/grammar/items/use_item.rs,2
crates/parser/test_data/parser/err/0057_let_else_right_curly_brace_format_args.rast,2
crates/parser/test_data/parser/inline/ok/let_stmt.rast,2
crates/ra_syntax/test_data/parser/ok/0001_struct_item.rs,2
crates/syntax/test_data/parser/err/0004_use_path_bad_segment.rs,2
crates/ra_syntax/test_data/lexer/err/0007_unclosed_char_with_slash_n.rs,2
crates/parser/test_data/parser/ok/0047_minus_in_inner_pattern.rs,2
crates/syntax/test_data/parser/inline/ok/0145_record_field_pat.rast,2
crates/syntax/test_data/parser/fragments/stmt/ok/0000_struct_item.rs,2
tests/data/parser/inline/0074_unary_expr.rs,2
crates/ra_ide/src/ide_db/change.rs,2
crates/syntax/test_data/parser/err/0012_broken_lambda.rast,2
crates/salsa/src/derived_lru/slot.rs,2
crates/ra_syntax/test_data/parser/inline/ok/0143_box_pat.rs,2
crates/syntax/test_data/parser/ok/0009_use_item.rs,2
crates/libsyntax2/tests/data/parser/ok/0015_use_tree.rs,2
crates/rust-analyzer/src/flycheck/project_json.rs,2
crates/ra_ide/src/syntax_highlighting/highlight_tag.rs,2
crates/syntax/test_data/parser/inline/ok/0174_trait_item_generic_params.rast,2
crates/ra_syntax/test_data/parser/inline/ok/0067_crate_path.rs,2
crates/ra_analysis/src/completion/complete_use_tree.rs,2
crates/syntax/test_data/parser/fragments/stmt/err/0000_attr.rs,2
tests/data/parser/inline/0063_lambda_expr.rs,2
crates/ra_syntax/test_data/parser/inline/ok/0139_param_outer_arg.rs,2
crates/parser/test_data/parser/inline/ok/0059_match_arms_commas.txt,2
crates/ra_syntax/test_data/parser/inline/ok/0152_fn_patterns.rs,2
crates/ra_syntax/tests/data/parser/err/0015_curly_in_params.rs,2
crates/ide_diagnostics/src/remove_this_semicolon.rs,2
crates/proc-macro-srv/src/abis/abi_1_58/rustc_server.rs,2
tests/data/parser/inline/0008_unsafe_impl.rs,2
crates/ra_syntax/test_data/parser/inline/ok/0086_function_ret_type.rs,2
crates/syntax/test_data/parser/err/0046_ambiguous_trait_object.rs,2
crates/parser/test_data/parser/inline/ok/0023_placeholder_type.txt,2
crates/libsyntax2/tests/data/parser/inline/0053_block_items.rs,2
crates/syntax/test_data/parser/inline/ok/0192_const_arg_bool_literal.rs,2
crates/syntax/test_data/lexer/err/0014_unclosed_byte_with_slash.rs,2
crates/ra_syntax/test_data/parser/inline/ok/0092_fn_pointer_type_with_ret.txt,2
crates/parser/test_data/parser/err/0015_curly_in_params.txt,2
crates/proc_macro_srv/src/abis/abi_1_48/proc_macro/bridge/buffer.rs,2
crates/parser/test_data/parser/ok/0001_struct_item.txt,2
crates/ra_ide_api/src/assits/snapshots/tests__fill_match_arm1.snap,2
crates/ra_syntax/test_data/parser/ok/0047_minus_in_inner_pattern.rs,2
crates/parser/test_data/parser/err/0053_let_else_right_curly_brace_if.rast,2
crates/parser/test_data/parser/inline/ok/self_param_outer_attr.rast,2
crates/libsyntax2/tests/data/parser/ok/0016_struct_flavors.rs,2
crates/ra_hir_def/src/ast_id_map.rs,2
crates/ra_syntax/test_data/parser/inline/ok/0115_pos_field_attrs.rs,2
crates/parser/test_data/lexer/ok/shebang_frontmatter.rast,2
tests/data/parser/inline/0002_const_fn.rs,2
crates/ra_syntax/tests/data/lexer/0013_raw_strings.txt,2
crates/project_model/test_data/fake-sysroot/stdarch/crates/std_detect/src/lib.rs,2
crates/ra_syntax/src/parsing/grammar/items/nominal.rs,2
crates/parser/test_data/parser/err/0042_weird_blocks.txt,2
crates/ra_syntax/test_data/parser/fragments/expr/ok/0000_add.rast,2
crates/parser/test_data/parser/inline/err/angled_path_without_qual.rast,2
crates/ide_db/src/helpers/rust_doc.rs,2
crates/ra_ide_api_light/src/assists/flip_comma.rs,2
crates/ra_ide_api/tests/test/snapshots/test__rename_mod_in_dir.snap,2
crates/ra_syntax/tests/data/parser/inline/ok/0131_existential_type.txt,2
crates/ra_syntax/src/parsing/grammar/paths.rs,2
crates/ra_syntax/tests/data/lexer/0002_whitespace.txt,2
codeless/server/target/debug/libm.rmeta,2
crates/syntax/test_data/lexer/ok/0003_ident.rs,2
tests/data/parser/inline/0058_type_arg.rs,2
crates/parser/test_data/parser/inline/ok/0054_record_field_attrs.txt,2
crates/syntax/test_data/parser/inline/ok/0184_const_arg.rast,2
lib/non-hash/Cargo.toml,2
crates/parser/test_data/parser/inline/ok/trait_alias.rast,2
crates/syntax/test_data/parser/inline/ok/0173_union_item.rs,2
crates/parser/test_data/parser/ok/0065_comment_newline.rast,2
crates/libsyntax2/tests/data/parser/inline/0096_value_parameters_no_patterns.rs,2
crates/syntax/test_data/parser/inline/ok/0092_fn_pointer_type_with_ret.rast,2
crates/ra_syntax/test_data/parser/ok/0039_raw_fn_item.rs,2
crates/ra_syntax/test_data/reparse/fuzz-failures/0000.rs,2
crates/ra_syntax/tests/data/parser/inline/ok/0017_array_type.rs,2
crates/parser/test_data/parser/inline/ok/0161_labeled_block.rs,2
crates/parser/test_data/parser/inline/ok/0081_for_type.txt,2
crates/ra_syntax/tests/data/parser/inline/ok/0007_type_param_bounds.rs,2
crates/ra_syntax/tests/data/parser/inline/0044_ref_expr.rs,2
crates/ra_hir_def/src/name.rs,2
crates/syntax/test_data/parser/inline/ok/0170_tuple_struct.rast,2
crates/ra_syntax/tests/data/parser/inline/ok/0039_type_arg.rs,2
crates/syntax/test_data/parser/ok/0001_struct_item.rs,2
crates/ra-salsa/tests/storage_varieties/main.rs,2
crates/ra_syntax/tests/data/parser/inline/0101_qual_paths.rs,2
crates/ra_syntax/tests/data/parser/inline/0037_crate_visibility.rs,2
crates/ra_syntax/tests/data/lexer/0006_chars.txt,2
crates/syntax/test_data/parser/fragments/expr/err/0000_truncated_add.rs,2
crates/parser/test_data/parser/err/0006_named_field_recovery.rast,2
crates/parser/test_data/parser/inline/ok/0015_continue_expr.rs,2
crates/parser/test_data/parser/inline/ok/0160_try_macro_rules.txt,2
crates/parser/test_data/parser/inline/ok/0084_paren_type.rs,2
crates/parser/test_data/parser/inline/ok/try_block_expr.rast,2
crates/parser/test_data/parser/err/0035_use_recover.txt,2
crates/parser/test_data/parser/ok/0001_struct_item.rast,2
docs/book/src/contributing/syntax.md,2
crates/ide-assists/src/handlers/reorder_impl.rs,2
crates/query-group-macro/tests/arity.rs,2
crates/ra_syntax/test_data/parser/inline/ok/0054_record_field_attrs.rs,2
crates/ra_syntax/tests/data/parser/inline/ok/0031_while_expr.rs,2
crates/parser/test_data/parser/inline/ok/try_macro_rules.rs,2
crates/ra_syntax/tests/data/parser/inline/ok/0046_singleton_tuple_type.rs,2
crates/ra-salsa/tests/transparent.rs,2
crates/parser/test_data/parser/inline/ok/0075_block.txt,2
crates/ra_syntax/test_data/parser/ok/0064_impl_fn_params.rs,2
crates/libsyntax2/tests/data/parser/err/0023_mismatched_paren.rs,2
lib/ungrammar/ungrammar2json/Cargo.toml,2
crates/ra_syntax/test_data/parser/ok/0067_where_for_pred.rs,2
crates/hir-ty/src/next_solver/structural_normalize.rs,2
crates/proc_macro_srv/src/abis/abi_1_58/proc_macro/bridge/closure.rs,2
crates/syntax/test_data/parser/inline/ok/0123_param_list_vararg.rs,2
crates/ra_syntax/test_data/parser/inline/ok/0073_type_item_type_params.rs,2
crates/syntax/test_data/parser/err/0026_imp_recovery.rast,2
crates/syntax/test_data/lexer/err/0053_unclosed_nested_block_comment_entirely.txt,2
crates/syntax/test_data/parser/fragments/stmt/err/0000_unterminated_expr.rs,2
crates/parser/test_data/parser/ok/0040_raw_struct_item_field.rast,2
crates/libsyntax2/tests/data/parser/err/0021_incomplete_param.rs,2
crates/libsyntax2/tests/data/parser/ok/0019_enums.rs,2
crates/ide-completion/src/completions/attribute/diagnostic.rs,2
crates/libsyntax2/tests/data/parser/inline/0023_array_type_missing_semi.rs,2
crates/ra_syntax/test_data/parser/inline/ok/0084_paren_type.txt,2
crates/ra_syntax/tests/data/parser/inline/ok/0087_unsafe_impl.rs,2
crates/syntax/fuzz/fuzz_targets/reparse.rs,2
crates/syntax/test_data/parser/inline/err/0015_missing_fn_param_type.rs,2
crates/libsyntax2/tests/data/parser/ok/0029_range_forms.rs,2
docs/rfc.md,2
crates/libsyntax2/tests/data/parser/inline/0097_param_list_opt_patterns.rs,2
tests/data/parser/inline/0037_crate_visibility.rs,2
crates/ra_cli/src/progress_bar.rs,2
crates/syntax/test_data/lexer/err/0001_unclosed_char_at_eof.rs,2
crates/ra_syntax/tests/data/parser/inline/ok/0137_await_expr.rs,2
tests/data/parser/inline/0078_mod_contents.rs,2
crates/libsyntax2/tests/data/parser/inline/0035_ref_pat.rs,2
crates/libsyntax2/tests/data/parser/inline/0051_method_call_expr.rs,2
crates/syntax/test_data/parser/inline/ok/0080_postfix_range.rs,2
crates/ide/src/completion/generated_features.rs,2
crates/syntax/test_data/parser/ok/0031_extern.rs,2
crates/ra_syntax/tests/data/parser/inline/0073_impl_item_list.rs,2
crates/ra_hir/src/ty/snapshots/tests__infer_nested_generics_crash.snap,2
crates/syntax/test_data/parser/err/0001_item_recovery_in_file.rast,2
crates/parser/test_data/parser/inline/ok/0179_use_tree_abs_star.txt,2
editors/code/src/github/fetch_latest_artifact_metadata.ts,2
crates/libsyntax2/tests/data/parser/ok/0031_extern.txt,2
crates/syntax/test_data/parser/inline/ok/0059_match_arms_commas.rs,2
crates/parser/test_data/parser/ok/0049_async_block.txt,2
crates/proc_macro_srv/src/abis/abi_1_57/proc_macro/diagnostic.rs,2
crates/ra_syntax/test_data/parser/err/0163_weird_blocks.rs,2
crates/syntax/test_data/parser/validation/0046_mutable_const_item.rs,2
crates/syntax/test_data/lexer/ok/0005_symbols.txt,2
crates/parser/test_data/parser/inline/ok/associated_return_type_bounds.rs,2
crates/libsyntax2/tests/data/parser/inline/0011_unsafe_fn.rs,2
crates/ra_syntax/test_data/lexer/ok/0011_keywords.rs,2
tests/data/parser/inline/0057_auto_trait.rs,2
crates/ra_syntax/test_data/parser/inline/ok/0051_unit_type.txt,2
crates/parser/test_data/parser/inline/ok/0010_extern_block.rs,2
crates/ra_ide_api/src/snapshots/tests__rainbow_highlighting.snap,2
crates/ra_syntax/test_data/parser/inline/ok/0136_subsequent_array_member_attributes.rs,2
crates/syntax/test_data/parser/err/0025_nope.rs,2
crates/syntax/test_data/parser/ok/0009_use_item.rast,2
crates/ra_hir_def/src/either.rs,2
tests/data/parser/inline/0092_literal_pattern.rs,2
crates/proc-macro-srv/src/abis/abi_1_57/proc_macro/bridge/mod.rs,2
tests/data/parser/ok/0010_use_path_segments.rs,2
crates/proc_macro_srv/src/abis/abi_1_55/proc_macro/bridge/handle.rs,2
crates/libsyntax2/tests/data/parser/err/0005_attribute_recover.rs,2
crates/libsyntax2/tests/data/parser/err/0001_item_recovery_in_file.rs,2
tests/data/parser/inline/0012_unsafe_extern_fn.rs,2
crates/ra_syntax/test_data/parser/inline/ok/0077_try_expr.rs,2
crates/ra_cargo_watch/src/conv/snapshots/test__snap_rustc_wrong_number_of_parameters.snap,2
crates/syntax/test_data/parser/inline/ok/0158_macro_rules_non_brace.rs,2
crates/syntax/test_data/parser/err/0034_bad_box_pattern.rs,2
crates/parser/test_data/parser/ok/0041_raw_keywords.txt,2
crates/ra_syntax/src/parsing/grammar/type_args.rs,2
crates/syntax/test_data/parser/inline/ok/0099_param_list.rs,2
crates/proc-macro-api/src/transport/codec/json.rs,2
crates/libsyntax2/tests/data/parser/inline/0031_for_type.rs,2
crates/libsyntax2/tests/data/parser/ok/0028_operator_binding_power.rs,2
crates/parser/test_data/lexer/ok/frontmatter.rast,2
crates/libanalysis/src/module_map_db/descr.rs,2
crates/parser/test_data/parser/inline/ok/0166_half_open_range_pat.txt,2
crates/ra_syntax/test_data/parser/inline/ok/0160_try_macro_rules.rs,2
crates/syntax/test_data/parser/inline/ok/0014_never_type.rs,2
crates/libsyntax2/tests/data/parser/inline/0012_unsafe_extern_fn.rs,2
crates/ra_syntax/tests/data/parser/inline/ok/0062_mod_contents.rs,2
crates/syntax/test_data/parser/inline/ok/0172_record_field_list.rast,2
crates/parser/test_data/parser/ok/0030_string_suffixes.rast,2
crates/ra_syntax/test_data/parser/fragments/path/ok/0001_multipart.rs,2
crates/ra_syntax/test_data/parser/ok/0009_use_item.rs,2
crates/syntax/test_data/parser/ok/0066_default_modifier.rs,2
crates/libsyntax2/tests/data/parser/inline/0095_path_type_with_bounds.rs,2
src/parser/event_parser.rs,2
crates/ra_syntax/test_data/parser/inline/ok/0041_trait_item.txt,2
crates/ra_syntax/test_data/parser/fragments/pattern/err/0001_missing_paren.rs,2
src/bin/cli.rs,2
crates/syntax/test_data/parser/fragments/pattern/err/0000_reserved_word.rast,2
crates/parser/test_data/parser/inline/ok/0171_struct_item.txt,2
crates/ra_syntax/test_data/lexer/ok/0010_single_line_comments.rs,2
crates/parser/test_data/parser/inline/ok/0045_param_list_opt_patterns.txt,2
crates/syntax/test_data/parser/inline/ok/0152_impl.rast,2
crates/parser/test_data/parser/inline/err/0008_pub_expr.rs,2
crates/ra_syntax/test_data/lexer/err/0048_unstarted_raw_byte_string_at_eof.rs,2
crates/libsyntax2/tests/data/parser/err/0010_unsafe_lambda_block.rs,2
crates/parser/test_data/parser/inline/err/0015_missing_fn_param_type.rs,2
crates/ra_syntax/tests/data/parser/ok/0005_fn_item.rs,2
crates/parser/test_data/parser/inline/ok/0090_type_param_default.txt,2
crates/syntax/test_data/parser/inline/ok/0079_impl_def.rs,2
crates/ra_syntax/src/parsing/lexer/comments.rs,2
crates/parser/test_data/parser/inline/ok/0051_unit_type.txt,2
crates/ide_diagnostics/src/unresolved_extern_crate.rs,2
crates/parser/test_data/parser/inline/ok/extern_crate_self.rast,2
crates/ra_syntax/tests/data/parser/inline/ok/0069_use_tree_list_after_path.rs,2
crates/libsyntax2/tests/data/parser/inline/0110_union_items.rs,2
crates/ra_syntax/test_data/parser/inline/ok/0089_extern_fn.rs,2
crates/parser/test_data/parser/inline/ok/0169_mod_item.rs,2
crates/syntax/test_data/parser/inline/ok/0005_function_type_params.rs,2
crates/syntax/test_data/parser/inline/ok/0015_continue_expr.rs,2
crates/parser/test_data/parser/inline/ok/0172_const_item.txt,2
tests/data/parser/inline/0056_trait_item.rs,2
crates/proc_macro_srv/src/abis/abi_1_47/proc_macro/bridge/closure.rs,2
tests/data/parser/err/0011_extern_struct.rs,2
crates/ra-salsa/tests/parallel/race.rs,2
crates/ra_syntax/test_data/parser/inline/err/0015_default_const.rs,2
crates/ra_ide_api/src/assits/snapshots/tests__fill_match_arm2.snap,2
crates/ra-salsa/LICENSE-APACHE,2
crates/ra_syntax/tests/data/lexer/0009_strings.txt,2
crates/parser/test_data/parser/inline/ok/0161_impl_item_const.txt,2
crates/syntax/test_data/parser/ok/0054_qual_path_in_type_arg.rs,2
crates/syntax/test_data/parser/inline/ok/0134_nocontentexpr_after_item.rs,2
crates/parser/test_data/parser/inline/ok/variant_discriminant.rast,2
crates/ra_syntax/tests/data/parser/inline/0042_type_param_default.rs,2
crates/parser/test_data/parser/inline/ok/0147_macro_def.rs,2
crates/ra_syntax/test_data/parser/inline/ok/0033_reference_type;.txt,2
crates/syntax/test_data/parser/inline/ok/0161_impl_item_const.rast,2
crates/ide/src/syntax_highlighting/test_data/highlight_comments_disabled.html,2
crates/ra_syntax/test_data/parser/ok/0055_dot_dot_dot.rs,2
tests/data/lexer/0006_chars.txt,2
crates/syntax/test_data/parser/inline/ok/0145_record_field_pat.rs,2
crates/hir-def/src/hir/format_args/parse.rs,2
crates/ra_syntax/src/parsing/grammar/items/use_item.rs,2
crates/syntax/test_data/parser/inline/ok/0164_default_item.rast,2
tests/data/parser/0002_struct_item_field.rs,2
crates/ra-salsa/tests/incremental/log.rs,2
crates/ra-salsa/tests/macros.rs,2
crates/parser/test_data/parser/inline/ok/0063_impl_item_neg.rs,2
crates/syntax/test_data/parser/inline/ok/0150_array_attrs.rs,2
crates/syntax/test_data/parser/ok/0019_enums.rs,2
crates/parser/test_data/lexer/err/c_strings.rast,2
codeless/server/.gitignore,2
crates/parser/test_data/parser/inline/ok/ref_expr.rs,2
crates/ssr/src/nester.rs,2
crates/ide_db/src/tests/sourcegen_lint_completions.rs,2
crates/proc_macro_srv/src/abis/abi_1_54/proc_macro/bridge/handle.rs,2
crates/syntax/test_data/parser/inline/ok/0006_self_param.rs,2
crates/parser/test_data/lexer/err/char_literals.rast,2
crates/ra_syntax/tests/data/parser/ok/0050_async_block_as_argument.rs,2
crates/libsyntax2/tests/data/parser/inline/0079_cast_expr.rs,2
crates/ra_syntax/tests/data/parser/inline/0106_break_expr.rs,2
crates/ra_hir/src/ty/tests/data/enum.txt,2
crates/syntax/test_data/parser/inline/err/0014_struct_field_recover.rast,2
crates/ra_syntax/tests/data/parser/ok/0030_traits.rs,2
crates/ide_diagnostics/src/break_outside_of_loop.rs,2
crates/ra_syntax/src/parsing/grammar/items/consts.rs,2
crates/ra_syntax/test_data/parser/inline/ok/0008_path_part.rs,2
